t, quat_w, quat_x, quat_y, quat_z, pos_x, pos_y, pos_z, gyro_x, gyro_y, gyro_z, accel_x, accel_y, accel_z, LeftControl, RightControl,Pitch, PitchVel, 
6.114000, 0.999718, -0.023733, -0.000005, 0.000031, -0.000015, -0.034528, 0.038943, 0.007034, 0.000001, -0.000031, 0.000083, -0.489683, 9.797799, -0.004254, 0.004254, -0.047470, 0.007034, 
6.126000, 0.999719, -0.023692, -0.000005, 0.000031, -0.000015, -0.034102, 0.038943, 0.006953, 0.000001, -0.000032, 0.000083, -0.489107, 9.797828, -0.004210, 0.004210, -0.047389, 0.006953, 
6.138000, 0.999720, -0.023652, -0.000005, 0.000031, -0.000015, -0.033681, 0.038943, 0.006871, 0.000002, -0.000032, 0.000083, -0.488538, 9.797857, -0.004165, 0.004165, -0.047308, 0.006871, 
6.150000, 0.999721, -0.023612, -0.000005, 0.000031, -0.000015, -0.033264, 0.038943, 0.006788, 0.000002, -0.000032, 0.000083, -0.487976, 9.797886, -0.004120, 0.004120, -0.047229, 0.006788, 
6.162000, 0.999722, -0.023573, -0.000005, 0.000030, -0.000015, -0.032850, 0.038943, 0.006705, 0.000002, -0.000033, 0.000083, -0.487422, 9.797914, -0.004075, 0.004075, -0.047151, 0.006705, 
6.174000, 0.999723, -0.023535, -0.000005, 0.000030, -0.000015, -0.032440, 0.038943, 0.006622, 0.000002, -0.000033, 0.000083, -0.486874, 9.797942, -0.004030, 0.004030, -0.047074, 0.006622, 
6.186000, 0.999724, -0.023497, -0.000005, 0.000030, -0.000015, -0.032035, 0.038943, 0.006538, 0.000002, -0.000033, 0.000083, -0.486334, 9.797969, -0.003984, 0.003984, -0.046998, 0.006538, 
6.198000, 0.999725, -0.023459, -0.000005, 0.000030, -0.000015, -0.031634, 0.038943, 0.006453, 0.000002, -0.000034, 0.000083, -0.485802, 9.797996, -0.003938, 0.003938, -0.046923, 0.006453, 
6.210000, 0.999726, -0.023422, -0.000005, 0.000030, -0.000015, -0.031236, 0.038943, 0.006368, 0.000002, -0.000034, 0.000083, -0.485277, 9.798022, -0.003891, 0.003891, -0.046849, 0.006368, 
6.222000, 0.999727, -0.023386, -0.000005, 0.000029, -0.000015, -0.030843, 0.038943, 0.006282, 0.000002, -0.000035, 0.000083, -0.484759, 9.798048, -0.003845, 0.003845, -0.046776, 0.006282, 
6.234000, 0.999727, -0.023350, -0.000005, 0.000029, -0.000015, -0.030454, 0.038943, 0.006196, 0.000002, -0.000035, 0.000083, -0.484248, 9.798074, -0.003798, 0.003798, -0.046704, 0.006196, 
6.246000, 0.999728, -0.023314, -0.000005, 0.000029, -0.000015, -0.030070, 0.038943, 0.006110, 0.000002, -0.000035, 0.000083, -0.483745, 9.798100, -0.003750, 0.003750, -0.046633, 0.006110, 
6.258000, 0.999729, -0.023280, -0.000005, 0.000029, -0.000015, -0.029689, 0.038943, 0.006023, 0.000002, -0.000036, 0.000083, -0.483250, 9.798124, -0.003703, 0.003703, -0.046563, 0.006023, 
6.270000, 0.999730, -0.023245, -0.000005, 0.000028, -0.000015, -0.029313, 0.038943, 0.005935, 0.000002, -0.000036, 0.000083, -0.482762, 9.798149, -0.003655, 0.003655, -0.046494, 0.005935, 
6.282000, 0.999731, -0.023211, -0.000005, 0.000028, -0.000015, -0.028941, 0.038943, 0.005848, 0.000002, -0.000036, 0.000083, -0.482282, 9.798173, -0.003607, 0.003607, -0.046427, 0.005848, 
6.294000, 0.999731, -0.023178, -0.000005, 0.000028, -0.000015, -0.028573, 0.038943, 0.005759, 0.000002, -0.000037, 0.000083, -0.481810, 9.798197, -0.003558, 0.003558, -0.046360, 0.005759, 
6.306000, 0.999732, -0.023145, -0.000005, 0.000028, -0.000015, -0.028210, 0.038943, 0.005671, 0.000002, -0.000037, 0.000083, -0.481345, 9.798220, -0.003510, 0.003510, -0.046295, 0.005671, 
6.318000, 0.999733, -0.023113, -0.000005, 0.000028, -0.000015, -0.027851, 0.038943, 0.005582, 0.000002, -0.000037, 0.000083, -0.480887, 9.798243, -0.003461, 0.003461, -0.046230, 0.005582, 
6.330000, 0.999734, -0.023081, -0.000005, 0.000027, -0.000015, -0.027497, 0.038943, 0.005492, 0.000002, -0.000038, 0.000083, -0.480438, 9.798266, -0.003412, 0.003412, -0.046167, 0.005492, 
6.342000, 0.999734, -0.023050, -0.000005, 0.000027, -0.000015, -0.027147, 0.038943, 0.005402, 0.000002, -0.000038, 0.000083, -0.479996, 9.798288, -0.003362, 0.003362, -0.046105, 0.005402, 
6.354000, 0.999735, -0.023020, -0.000005, 0.000027, -0.000015, -0.026801, 0.038943, 0.005312, 0.000002, -0.000038, 0.000083, -0.479562, 9.798309, -0.003313, 0.003313, -0.046043, 0.005312, 
6.366000, 0.999736, -0.022990, -0.000005, 0.000027, -0.000015, -0.026460, 0.038943, 0.005221, 0.000002, -0.000039, 0.000083, -0.479136, 9.798331, -0.003263, 0.003263, -0.045983, 0.005221, 
6.378000, 0.999736, -0.022960, -0.000005, 0.000026, -0.000016, -0.026123, 0.038943, 0.005130, 0.000002, -0.000039, 0.000083, -0.478718, 9.798352, -0.003212, 0.003212, -0.045924, 0.005130, 
6.390000, 0.999737, -0.022931, -0.000005, 0.000026, -0.000016, -0.025791, 0.038943, 0.005039, 0.000002, -0.000039, 0.000083, -0.478308, 9.798372, -0.003162, 0.003162, -0.045866, 0.005039, 
6.402000, 0.999738, -0.022903, -0.000005, 0.000026, -0.000016, -0.025464, 0.038943, 0.004947, 0.000002, -0.000040, 0.000083, -0.477905, 9.798392, -0.003111, 0.003111, -0.045810, 0.004947, 
6.414000, 0.999738, -0.022875, -0.000005, 0.000026, -0.000016, -0.025141, 0.038943, 0.004855, 0.000002, -0.000040, 0.000083, -0.477511, 9.798412, -0.003061, 0.003061, -0.045754, 0.004855, 
6.426000, 0.999739, -0.022848, -0.000005, 0.000025, -0.000016, -0.024823, 0.038943, 0.004763, 0.000002, -0.000040, 0.000083, -0.477124, 9.798431, -0.003010, 0.003010, -0.045700, 0.004763, 
6.438000, 0.999740, -0.022821, -0.000005, 0.000025, -0.000016, -0.024509, 0.038943, 0.004671, 0.000002, -0.000040, 0.000083, -0.476746, 9.798450, -0.002958, 0.002958, -0.045646, 0.004671, 
6.450000, 0.999740, -0.022795, -0.000005, 0.000025, -0.000016, -0.024200, 0.038943, 0.004578, 0.000002, -0.000041, 0.000083, -0.476375, 9.798468, -0.002907, 0.002907, -0.045594, 0.004578, 
6.462000, 0.999741, -0.022769, -0.000005, 0.000025, -0.000016, -0.023896, 0.038943, 0.004484, 0.000002, -0.000041, 0.000083, -0.476013, 9.798486, -0.002855, 0.002855, -0.045543, 0.004484, 
6.474000, 0.999741, -0.022744, -0.000005, 0.000025, -0.000016, -0.023597, 0.038943, 0.004391, 0.000002, -0.000041, 0.000083, -0.475658, 9.798504, -0.002803, 0.002803, -0.045493, 0.004391, 
6.486000, 0.999742, -0.022720, -0.000005, 0.000024, -0.000016, -0.023302, 0.038943, 0.004297, 0.000002, -0.000042, 0.000083, -0.475312, 9.798521, -0.002751, 0.002751, -0.045444, 0.004297, 
6.498000, 0.999742, -0.022696, -0.000005, 0.000024, -0.000016, -0.023012, 0.038943, 0.004203, 0.000002, -0.000042, 0.000083, -0.474973, 9.798538, -0.002699, 0.002699, -0.045396, 0.004203, 
6.510000, 0.999743, -0.022673, -0.000005, 0.000024, -0.000016, -0.022726, 0.038943, 0.004109, 0.000002, -0.000042, 0.000083, -0.474643, 9.798554, -0.002647, 0.002647, -0.045350, 0.004109, 
6.522000, 0.999743, -0.022650, -0.000005, 0.000024, -0.000016, -0.022446, 0.038943, 0.004014, 0.000002, -0.000042, 0.000083, -0.474321, 9.798570, -0.002594, 0.002594, -0.045304, 0.004014, 
6.534000, 0.999744, -0.022628, -0.000005, 0.000023, -0.000016, -0.022170, 0.038943, 0.003919, 0.000002, -0.000043, 0.000083, -0.474007, 9.798586, -0.002541, 0.002541, -0.045260, 0.003919, 
6.546000, 0.999744, -0.022606, -0.000005, 0.000023, -0.000016, -0.021899, 0.038943, 0.003824, 0.000002, -0.000043, 0.000083, -0.473702, 9.798601, -0.002488, 0.002488, -0.045217, 0.003824, 
6.558000, 0.999745, -0.022585, -0.000005, 0.000023, -0.000016, -0.021633, 0.038943, 0.003729, 0.000002, -0.000043, 0.000083, -0.473404, 9.798616, -0.002435, 0.002435, -0.045175, 0.003729, 
6.570000, 0.999745, -0.022565, -0.000005, 0.000022, -0.000016, -0.021372, 0.038943, 0.003634, 0.000002, -0.000043, 0.000083, -0.473115, 9.798630, -0.002382, 0.002382, -0.045134, 0.003634, 
6.582000, 0.999746, -0.022545, -0.000005, 0.000022, -0.000016, -0.021116, 0.038943, 0.003538, 0.000002, -0.000043, 0.000083, -0.472833, 9.798644, -0.002329, 0.002329, -0.045094, 0.003538, 
6.594000, 0.999746, -0.022526, -0.000005, 0.000022, -0.000016, -0.020865, 0.038943, 0.003442, 0.000002, -0.000044, 0.000083, -0.472561, 9.798657, -0.002275, 0.002275, -0.045056, 0.003442, 
6.606000, 0.999747, -0.022507, -0.000005, 0.000022, -0.000016, -0.020618, 0.038943, 0.003346, 0.000002, -0.000044, 0.000083, -0.472296, 9.798670, -0.002222, 0.002222, -0.045018, 0.003346, 
6.618000, 0.999747, -0.022489, -0.000005, 0.000021, -0.000016, -0.020377, 0.038943, 0.003250, 0.000002, -0.000044, 0.000083, -0.472040, 9.798683, -0.002168, 0.002168, -0.044982, 0.003250, 
6.630000, 0.999747, -0.022472, -0.000005, 0.000021, -0.000016, -0.020140, 0.038943, 0.003153, 0.000002, -0.000044, 0.000083, -0.471791, 9.798695, -0.002114, 0.002114, -0.044947, 0.003153, 
6.642000, 0.999748, -0.022455, -0.000005, 0.000021, -0.000016, -0.019908, 0.038943, 0.003057, 0.000002, -0.000044, 0.000083, -0.471552, 9.798707, -0.002060, 0.002060, -0.044913, 0.003057, 
6.654000, 0.999748, -0.022438, -0.000005, 0.000021, -0.000016, -0.019682, 0.038943, 0.002960, 0.000002, -0.000045, 0.000083, -0.471320, 9.798718, -0.002006, 0.002006, -0.044880, 0.002960, 
6.666000, 0.999749, -0.022423, -0.000005, 0.000020, -0.000016, -0.019460, 0.038943, 0.002863, 0.000002, -0.000045, 0.000083, -0.471097, 9.798729, -0.001952, 0.001952, -0.044849, 0.002863, 
6.678000, 0.999749, -0.022407, -0.000005, 0.000020, -0.000016, -0.019243, 0.038943, 0.002767, 0.000002, -0.000045, 0.000083, -0.470882, 9.798740, -0.001897, 0.001897, -0.044819, 0.002767, 
6.690000, 0.999749, -0.022393, -0.000005, 0.000020, -0.000016, -0.019032, 0.038943, 0.002670, 0.000002, -0.000045, 0.000083, -0.470675, 9.798750, -0.001843, 0.001843, -0.044789, 0.002670, 
6.702000, 0.999750, -0.022379, -0.000005, 0.000020, -0.000016, -0.018825, 0.038943, 0.002572, 0.000002, -0.000045, 0.000083, -0.470477, 9.798760, -0.001788, 0.001788, -0.044761, 0.002572, 
6.714000, 0.999750, -0.022365, -0.000005, 0.000019, -0.000016, -0.018624, 0.038943, 0.002475, 0.000002, -0.000046, 0.000083, -0.470287, 9.798769, -0.001734, 0.001734, -0.044734, 0.002475, 
6.726000, 0.999750, -0.022353, -0.000005, 0.000019, -0.000016, -0.018427, 0.038943, 0.002378, 0.000002, -0.000046, 0.000083, -0.470105, 9.798778, -0.001679, 0.001679, -0.044709, 0.002378, 
6.738000, 0.999750, -0.022340, -0.000005, 0.000019, -0.000016, -0.018236, 0.038943, 0.002280, 0.000002, -0.000046, 0.000083, -0.469932, 9.798787, -0.001624, 0.001624, -0.044684, 0.002280, 
6.750000, 0.999751, -0.022329, -0.000005, 0.000018, -0.000016, -0.018049, 0.038943, 0.002183, 0.000002, -0.000046, 0.000083, -0.469767, 9.798795, -0.001569, 0.001569, -0.044661, 0.002183, 
6.762000, 0.999751, -0.022318, -0.000005, 0.000018, -0.000016, -0.017868, 0.038943, 0.002085, 0.000002, -0.000046, 0.000083, -0.469610, 9.798803, -0.001514, 0.001514, -0.044639, 0.002085, 
6.774000, 0.999751, -0.022307, -0.000005, 0.000018, -0.000016, -0.017692, 0.038943, 0.001988, 0.000002, -0.000046, 0.000083, -0.469462, 9.798810, -0.001460, 0.001460, -0.044618, 0.001988, 
6.786000, 0.999751, -0.022297, -0.000005, 0.000018, -0.000016, -0.017521, 0.038943, 0.001890, 0.000002, -0.000047, 0.000083, -0.469322, 9.798817, -0.001405, 0.001405, -0.044598, 0.001890, 
6.798000, 0.999752, -0.022288, -0.000005, 0.000017, -0.000016, -0.017355, 0.038943, 0.001793, 0.000002, -0.000047, 0.000083, -0.469190, 9.798823, -0.001349, 0.001349, -0.044579, 0.001793, 
6.810000, 0.999752, -0.022279, -0.000005, 0.000017, -0.000016, -0.017194, 0.038943, 0.001695, 0.000002, -0.000047, 0.000083, -0.469067, 9.798829, -0.001294, 0.001294, -0.044562, 0.001695, 
6.822000, 0.999752, -0.022271, -0.000005, 0.000017, -0.000016, -0.017038, 0.038943, 0.001597, 0.000002, -0.000047, 0.000083, -0.468952, 9.798835, -0.001239, 0.001239, -0.044546, 0.001597, 
6.834000, 0.999752, -0.022263, -0.000005, 0.000017, -0.000016, -0.016888, 0.038943, 0.001500, 0.000002, -0.000047, 0.000083, -0.468846, 9.798840, -0.001184, 0.001184, -0.044530, 0.001500, 
6.846000, 0.999752, -0.022256, -0.000005, 0.000016, -0.000016, -0.016742, 0.038943, 0.001402, 0.000002, -0.000047, 0.000083, -0.468748, 9.798845, -0.001129, 0.001129, -0.044516, 0.001402, 
6.858000, 0.999752, -0.022250, -0.000005, 0.000016, -0.000016, -0.016602, 0.038943, 0.001304, 0.000002, -0.000047, 0.000083, -0.468658, 9.798849, -0.001074, 0.001074, -0.044504, 0.001304, 
6.870000, 0.999753, -0.022244, -0.000005, 0.000016, -0.000016, -0.016467, 0.038943, 0.001207, 0.000002, -0.000047, 0.000083, -0.468576, 9.798853, -0.001018, 0.001018, -0.044492, 0.001207, 
6.882000, 0.999753, -0.022239, -0.000005, 0.000015, -0.000016, -0.016337, 0.038943, 0.001109, 0.000002, -0.000047, 0.000083, -0.468503, 9.798857, -0.000963, 0.000963, -0.044482, 0.001109, 
